review_id,course_id,review_text,rating,professor,date,source
CMSC412_006,CMSC412,"Neil Spring is a pretty legit instructor. He clearly knows the material and the labs are actually quite helpful. The reason I'm giving him a 4/5 is because I strongly believe that the content of the class can really improve. We spent too much time learning synchronization primitives, and not a lot of time learning cool things like log-structured filesystems/networked filesystems, or the inner details of how a context switch actually takes place (something that I believe to be extremely important, yet this detail never really gets covered).",4,Neil Spring,2013-05-12T03:49:00Z,PlanetTerp
CMSC412_002,CMSC412,"Lectures are pretty dry and difficult to follow. Exams are based mostly on lecture material, so looking at his online notes to prep is a must.

Projects are very time-consuming and specs are often frustrating as they do not accurately reflect what actually needs to be done in a clear way. By far the longest and most complicated programming assignments I've ever had in an academic environment; make sure to start early and ask lots of questions.

Overall, not a great experience. Maybe not quite as terrible as its reputation, but projects can get pretty ugly. Best bet is to take the class with people you know and discuss with them about the projects (at a high-level).",3,A.U. Shankar,2013-01-02T21:32:00Z,PlanetTerp
CMSC412_003,CMSC412,"Professor: He does have a stutter, but if you pay attention you will have no trouble understanding him. This does however make his responses to questions slower than normal. He will also give tips on how to do well in his class and stuff like extra non graded assignments if you need more practice if you ask him. 

Coursework: Projects are very difficult. Start early (no really.) on all of the projects and be prepared to ask for help from the TA's. Exams are medium. He grades hard, but his cut offs are low. So even if you do bad on one test you can easily make it up. If you study you can do well on the tests. But studying can be a problem if you get behind on a project (projects are sometimes due 3 days before the exam date).   

Grades: He curves the tests and does something with the projects (I did badly on a lot of them yet still passed the class). He will not give you any extra credit or extra assignments if your doing badly. If you fail you fail.

Bottom Line? It will take a lot of work to do well or even pass this class. However you will learn a lot about OS's. Its also looks good on the resume and can give you a idea of how good of a programmer you are. Not recommended for a senior class unless you need 4 credits.",3,A.U. Shankar,2012-12-23T03:51:00Z,PlanetTerp
CMSC412_004,CMSC412,This is a horrible class. The projects are impossibly difficult and the professor is terrible lecturer. His stutter is distracting and notes are all over the place. Average for a midterm is around a 46/80. Exams are really difficut You will have to end up learning all of the material and then doing all of the projects yourself. Dont take this class with him if you dont have to.,1,A.U. Shankar,2012-10-29T00:54:00Z,PlanetTerp
CMSC412_005,CMSC412,"I have a lot of respect for Dr. Shankar. He is extremely knowledgable on the subject matter. I did feel that too much of the course was spent on lectures about synchronization, but clearly this guy knows that stuff in and out. He does have a little bit of a speech impediment, but it didn't hinder his communication of the material to me in any way. We are all human right? Too many students used the excuse that they couldn't do a project because it wasn't heavily discussed in lecture, but not once have I had a CS course that went into detail about a project, not even 131! It may have been the fact that I was very well prepared for the course because of ENEE350. Shankar is very approachable, in his office or in class, much more so then most professors. He also spent the last class taking suggestions from students about how he can revise the course to better teach his students for the next time he is teaching it. How often do you see that? This guy actually wants his students to learn, and isn't out to make your life a living hell. His exams can be tedious, but they are definitely curved. He is a very fair grader, though you may find that your TAs are not so much. All in all the project is very time consuming, and is worth about 50% of your grade. The project though is not curved! I enjoyed this class a lot, and felt that this class really strengthened my understanding of a vast amount of topics.",5,A.U. Shankar,2012-05-24T13:00:00Z,PlanetTerp
CMSC412_001,CMSC412,"Arbaugh was frequently absent from class and he had his TAs teach for him.  He took the projects from other universities, didn't do them himself, and rarely understood what was going on with them.  Given how frustrating this class could get, it's insulting that he doesn't seem to give a hoot about the class, when he's expecting us to spend 12 credits worth of effort on a 3 credit class.

Also, I'm sure some people knew that Arbaugh was planning on teaching 412 in Windows instead of a unix-based system, but they really, really need to put that in the course catalog or something.  Yet another thing Arbaugh could have done to make this class more reasonable.

In short, he sucks.  The only reason he didn't get a 1 is because he is actually quite knowledgeable.  He's not an idiot -- just a jerk and a flake.",2,William Arbaugh,2010-11-03T03:13:00Z,PlanetTerp
CMSC412_007,CMSC412,"Now, Neil is a great guy and a somewhat competent teacher. His teaching style takes getting used to; he basically walks into class everyday, opens up VI and just types notes, which you are expected to copy down and know. If you take notes on paper, learn to do it by computer, or you will get crazy pissed when he hops all over the place modifying what he wrote. My personal suggestion is Microsoft OneNote. Of course, he posts the notes file online, so you don't really need to take notes, but I would advise you do so, particularly if you're not that familiar with the subject.

He involves the class by basically asking us questions and writing the answers in his VI file. He writes it very colloquially which is nice, but sometimes he uses really obnoxiously large, outmoded words (draconian, pathological etc.).

The way the lectures go will be entirely up to you and your classmates. In my case, my classmates were total geniuses. We have 1 guy who got a diploma from MIT, half the robotics team, and a bunch of other people who basically know everything there is to know about linux.

These people will be the bane of your existence if you are not one of them. They will side track the class, ask really convoluted and (in my opinion) irrelevant questions, and basically confuse the HELL out of you.

It is basically your job to slow these people down and make sure they don't get too many opportunities to derail the class.

Neil also gives quizzes if someone's cell phone goes off in the class. So, study your notes every night basically. He also has a huge vocab sheet he posts at the beginning of the semester, with words that will be covered on his multiple choice exams.

Now some of you may have seen me say multiple choice, and grinned happily; set aside that notion, Neil's exams are pretty damn bad. His questions are more tricks than tests of knowledge, there are several that can be interpreted to mean different things, and it's really anyone's guess as to what they truly ask. Other questions can sometimes reword the answers in such a way that even if you know what the answer is, finding them among the choices is tricky.

The projects in this course are pure hell for the most part with 1 or 2 exceptions. This isn't really Neil's fault, he delegated it all to his TA, who mismanaged time a fair amount (routinely showed lecture slides for projects 3 weeks before they were ASSIGNED).

Overall, it's not easy to review this course, as I don't know if it's me, the TA, the professor, or the course itself that's the problem, but I do put in 40 ish hours a week for out of class work, and I have a C-.

Neil is a fair guy though, so I am not too worried about failing/passing.

If you want an A in this class, and haven't been weaned on linux, then you will need to start reading the book weeks before the semester begins. Make sure you have flashcards ready from a previous semester on DAY ONE of the class.

Look over previous semester's projects.

This class is more demanding than any other I have ever taken, and it's in no small part because of the disparity in intelligence of the individuals who take it.

It's going to be a tough, long, hard semester, but keep your head up, and prepare well, and you will get the grade you earn. If your time management sucks, however, prepare for a real shock to the system; this is one of the hardest courses offered at UMD, and you will find out why.",3,Neil Spring,2008-11-09T18:23:00Z,PlanetTerp
CMSC414_094,CMSC414,"I would only recommend this class if you have a light semester or elite ball time management skills.
- Marsh uses a flipped classroom, where he demos random stuff during class and makes you watch videos on your own. The videos are far from enough to do the projects, but you can't just skip them and self study, because there's a Canvas quiz for each one.
- For the first 2 projects, there's a ""follow up"" where you live code in front of a TA. The coding tasks themselves aren't too bad, but the logistics are awful. There was a period where they ran out of appointments, and various announcements from Marsh and different TAs contradicted each other. It felt like they hardly communicated with each other and didn't coordinate plans at all.
- He uses ""standards-based grading,"" where grades are based on checklists of assignment statuses. For example, you need x projects at 100%, x writeups at excellent, x writeups at sufficient, etc. This made things ambiguous when you didn't match checklists perfectly and were between letter grades.

FWIW, the class content is quite interesting imo and Marsh seems like a nice guy. He just has some really *creative* ideas on how to run a class.",2,Michael Marsh,2026-01-29T07:59:10.432894Z,PlanetTerp
CMSC414_093,CMSC414,"The six straight 1/2 star reviews for Marsh 414 below me are nuts. First of all, if you just want an A (which is why I took Marsh), this is the best professor you could possibly have. I'm sorry but if you can't get an A in a class where there are no exams and your assignments are basically a bunch of completion grades + four projects that you have months to do, that's a skill issue. The projects aren't easy but they're all easier than some of the ones you do in 330, in my opinion, and that's a required course.

In summary - If you just want to coast, you can do that easily. And if you want to really learn the material, this class gives you the freedom and time to do so because you don't have to stress about exams.",5,Michael Marsh,2026-01-23T19:27:27.854460Z,PlanetTerp
CMSC414_092,CMSC414,"Solely judging on how ""easy"" the class is, I would give it a 4 stars. The buffer overflows project was the only extremely difficult one, the other's just took some time, but nothing crazy.
In terms of how much I learned, I would give this class a 2 stars. I will say, I actually went to lecture 75% of the time so I probably got more out of the class than people who never went so that's on them. Marsh's teaching style was ... alright. I think a flipped classroom CAN work, but I don't think it was the best in this case, especially given the fact that there was SOOOO much content. (I also just find it really hard to focus when watching videos).
I don't agree with the reviews, below, it really was not that bad. Some of the quizzes were a little confusing, but you had unlimited attempts at them. His grading scale was also incredibly fair (he used a EMRN scale for writing instead of grading with numbers), and as long as you started the work before it was due, it was pretty manageable. I believe he's planning on removing the late deadlines, but this is probably a good thing. I know a lot of people let work pile up at the end of the semester and it hurt their grade.
The group project SUCKED, but mostly because I had a terrible group who waited until a week before it was due to even look at the project. The instructions were a little confusing but if you spoke with a TA or Marsh early it made a bit more sense. It wasn't necessarily hard, just a bit confusing on what we were supposed to protect against. 
There were also no exams which was a huge bonus in my opinion. 
I started the semester seriously freaked out about this class, but after I figured out the buffer overflows project, which admittedly took me forever, I found the rest to be pretty easy. Everyone says this but just start the projects early and speak to TAs or Marsh when you get stuck, it really helps.",3,Michael Marsh,2026-01-03T18:29:45.624714Z,PlanetTerp
CMSC414_091,CMSC414,"good! i liked him
pros:
great lecturer
projects were very interesting
class is very applicable to software, literally working through system design and potential vulnerabilities you can come across

cons:
class is messy, some disconnect between project release dates and overall communication
some of the projects are p hard, but that's to be expected

ull learn a lot",4,Dave Levin,2025-12-30T22:53:52.103839Z,PlanetTerp
CMSC414_090,CMSC414,"Do not take this class. Flipped classroom whatever. when it comes to that part you should know yourself and your work habits. This is NOT the reason why I think this class was terrible though. ""Lectures"" teach you absolutely nothing and barely even the concepts of the class, completely ruining the flipped classroom model. The syllabus is closer to a Russian tax code than an actual syllabus. Comparing my experiences to my peers, it's clear to see that which TA grades your projects/follow-ups/challenge problems decides too much of your grade in this course. This class is actually a sham and I genuinely think the CMNS department should review this course's scope and general practices. 

Marsh as a professor is a very good lecturer and I enjoyed his demos in class but again gave me nothing of value for any graded work in the class.",2,Michael Marsh,2025-12-24T17:49:19.444766Z,PlanetTerp
CMSC414_089,CMSC414,"His lectures were pretty engaging and he's clearly interested in the content, but the disorganization of the class left a lot to be desired. Stuff doesn't get graded for a long time, like one project that took over a month to be graded. The final ended up online with little warning. His grading was also messed up for the final, which he had to correct (to his credit, he did fix it). The last project was a partner project and my partner wasn't added to the gitlab for an entire 2 weeks, despite the emails he ignored. I like his lectures, but I wouldn't take him again due to the lack of care he puts into the administration of the class.",3,Dave Levin,2025-12-21T00:01:54.006051Z,PlanetTerp
CMSC414_088,CMSC414,"Do not be fooled by his high rating: his rating is him as a person NOT as a college professor.

This is the worst organized class I have ever taken, with almost no communication at all from Dave about anything. It is less than 36 hours before our final as I'm writing, and he has not even told us the location of our final exam. Every other lecture involved him going on long tangents, either unprompted or from a malicious student question, about the research he does and how cool it is (with no connection to projects or exams).

He has not responded to one piazza post this semester, with one TA being in charge of that. However, to no fault of the TA, all of the actually important non-trivial questions are ignored/unanswered as they require an instructor to determine them. And of the questions that are answered, many are answered with ""I will contact Dave and follow up"", with no follow up, or ""Have you tried contacting Dave?"".

Additionally, he says to communicate with him via email, to which he never responds. He told us that the guest lecture we had the Tuesday before thanksgiving would be on the final, and that he'd post the video like all other lectures, and still no video has been posted.

He releases projects late, doesn't adjust due dates, and constantly has incorrect answers on the answer keys.

On the plus side, his exams were fairly easy in comparison to my other classes, and his projects do an okay job of scaling in difficulty.

Speaking to the class as a whole: There is WAY too much content. It feels as though you scratch the surface level of 20 different concepts, and come out having really learned nothing.",2,Dave Levin,2025-12-15T01:46:24.526976Z,PlanetTerp
CMSC414_087,CMSC414,Stressful difficult projects,1,Michael Marsh,2025-12-15T01:32:26.428668Z,PlanetTerp
CMSC414_086,CMSC414,"Pros:
Great lecturer, he loves this content and makes lecture very engaging.
I found the course content very interesting and relevant.
The projects were fun to implement, and the exams were not unreasonably difficult

Cons
He's basically unreachable outside of class. And the TAs aren't helpful because he doesn't tell them anything. The Piazza was rarely helpful. I you have a serious question or concern about a grade - good luck.
Grading takes forever.",3,Dave Levin,2025-12-14T05:40:54.193235Z,PlanetTerp
CMSC414_085,CMSC414,Genuinely enjoyed the last project so ill bump him up a tad. Wish we were actually taught more relevant material but whatever. I dislike how his contract means everyone is at a C+ until the last day basically.,2,Michael Marsh,2025-12-11T21:48:21.509096Z,PlanetTerp
CMSC414_084,CMSC414,"Genuinely the most useless class I have ever taken. We barely do any real security its all basic shit and nothing is taught in the class that actually helps you out, adding to the stress. The challenge problems and quizzes are tedious and annoying and also do not add anything to the class. I genuinely regret taking it with him but its a free grade I guess.",1,Michael Marsh,2025-12-03T20:25:25.442791Z,PlanetTerp
CMSC414_083,CMSC414,"Yizheng was really nice when I talked to her and willing to explain things to help; frequent pauses were made at lecture to ask for questions, and there were always a few active students who were engaged and had interesting conversations. A LOT of the class did not attend regularly (probably in part because the exams mostly graded on slides) but there were good explanations of how the relevant architecture and network protocols led to vulns and i think everyone who actually went to class did well in it.

Abt the negative reviews below, I think the projects were relatively straightforward with a good autograder for the parts that were autogradeable. I think that there was some annoyance by people about slow grading of some free response questions on the projects, but I think you could tell pretty easily what you'd get on the project because you'd know pretty obviously if your exploit went off well. The grade distribution of the class was better than for other sections, and followed a similar grading schedule, so while I think that some of the content was difficult it surely wasn't as bad as some people are making it out to be",5,Yizheng Chen,2025-11-20T00:31:39.021284Z,PlanetTerp
CMSC414_082,CMSC414,"This class is terrible with this professor. The allure of being able to procrastinate on the assignments and projects makes you think taking this class with this professor is a good idea, but it is not. The slides are useless, going to class is useless, the videos are useless. The project descriptions are so vague and basically require you to fill in the gaps with knowledge you shouldn't be assumed to have. The projects are the hardest I've personally taken at this university - not because they were lengthy or anything, but because the content was simply not taught to us. Literally nothing is taught to us in class that can be useful for the projects. I'm actually interested in the content of the course, but it's not being taught in a way that is beneficial. This professor and this teaching style sucks and only stresses you out more. 0/5 terrible instruction please avoid and don't make the same mistake I did.",1,Michael Marsh,2025-11-06T22:34:11.839771Z,PlanetTerp
CMSC414_081,CMSC414,"This was one of the most painful classes I've ever had to take. The class follows a flipped classroom, but the 50 videos that we have to watch before each class don't even help with the projects. I get that it's supposed to be challenging, but why aren't we taught on anything useful? We only do exercises in class that don't help with the projects. When you ask TAs for help the queue is 4 hours long and it's not even guaranteed that they'll get to you. Then when you ask Marsh he tells you to read the texts he gave or search it up on YouTube. What is the point of paying so much money to study computer science when we keep on being told to figure it out. These are not projects that can just be figured out. Many of us have no idea how network security works. I'd give 0 stars if I could.",1,Michael Marsh,2025-10-30T21:13:11.000697Z,PlanetTerp
CMSC414_080,CMSC414,"The hate in here is not deserved, I do agree her class was more difficult than it should've been, but if you spoke with her she was especially kind and willing to help. It was clear to me she was definitely putting in the effort to be a better teacher.",5,Yizheng Chen,2025-09-12T19:40:43.706877Z,PlanetTerp
CMSC414_079,CMSC414,"Goat lecturer but just be aware his grading takes FOREVER.
Like at least a month for exams and projects and like a week for final. We didn't get back 2 project grades (worth 30% of our grades) until 5 days after the final. 
He does give a good amount of extra credit points for projects so be sure to take advantage of that. 
Exams are all pretty fair, the first two projects were pretty easy but the last two took a good amount of time (Try to start early).
His research is so cool, don't skip his classes cuz they are so interesting. He also records so thats another plus.",4,Dave Levin,2025-05-25T15:13:51.967854Z,PlanetTerp
CMSC414_078,CMSC414,"wonderful lecturer and really cool guy! it's a hard class but he's super passionate about the material and it shows in every class, so the course was really enjoyable despite the difficulty and i feel like i learned a lot

projects and exams were really challenging and grades take a while to get back, but tas and class materials were pretty helpful with both of them",5,Dave Levin,2025-05-21T04:28:48.622080Z,PlanetTerp
CMSC414_077,CMSC414,"Flipped classroom model yada yada yada. Judge yourself whether you will actually succeed in that type of environment. Marsh as a professor is knowledgeable and tries to do everything he can for his students. His slides are utterly useless in terms of actually learning what to do, so you will have to do most of the learning on your own (which really doesn't help in the flipped classroom model) or figure it out somehow, which leads me to the the biggest problem with this class: the projects. They are incredibly difficult, no two ways about it. Somehow I managed to complete them but oh boy was it stressful. I also am not really interested in the class content, so that definitely didn't help. Also, one thing to note is that this class HEAVILY leans into computer security rather than network security. Do not think this class's content will give you enough information comparable to 417.",3,Michael Marsh,2025-05-20T21:07:12.738422Z,PlanetTerp
CMSC414_076,CMSC414,"Personally, I disagree with the one star reviews, I'd give her a solid 3 to 3.5 stars. I took this class Spring 2024, and I agree that she seems to care more about research than teaching, but I found her to be a really nice person and her teaching to be pretty clear and easy to follow. The projects were interesting to me and even though there were issues with submitting and a fair amount of disorganization, she gave extensions for the confusion and graded fairly in my opinion. I was able to get perfect or close to perfect grades on all four projects with a reasonable amount of effort. The exams were rough but the curve was generous and my final grade was an A even though I got 70s on the final and a midterm.",3,Yizheng Chen,2025-03-15T19:08:07.752932Z,PlanetTerp
CMSC414_075,CMSC414,"Typical Marsh class -- flexible deadlines and do the course at your own pace. I've taken some of Marsh's other classes and this was definitely the hardest in my opinion. The lectures are very much unrelated to the projects; I felt that there was a lot more self-learning involved in the projects, especially the buffer overflows one. Don't get caught off guard -- while there were only 4 projects the whole semester, all of them are ridiculously hard (except the SQL Injections one). The quizzes and challenge problems were alright, although it often took very long to get feedback from the TAs on the challenge problems. Ultimately, its a good class to take if you need a low-stress class that you can do on your own time. Thats why it worked well for me this past semester. But if you want to really learn this material in-depth, you're better off taking Levin or one of the other profs. You'll learn this stuff miles better.",4,Michael Marsh,2024-12-30T02:58:05.348152Z,PlanetTerp
CMSC414_074,CMSC414,"There are plenty of reviews about the nature of this class, so I won't repeat any of that information. In my personal opinion, I hated the way this class was designed. The projects (other than sql injections) were EXTREMELY hard, some of the hardest I've ever had as an undergrad. The first project took me a month to complete and the final solution ended up being only 5 lines. Like really? I have to give 3 stars because it is so lenient and you will figure it out in the end. But I'd much much much prefer to have a standard class with exams and managable projects. The material in his lectures is barely relevant to the projects at all, meaning I didn't watch any of them and as a result barely learned anything. I would strongly advise against taking this class if you're like me and don't mind going to class, taking notes, and studying for exams. If you'd rather do nothing until November and then panic for a month straight then this is the class for you.",3,Michael Marsh,2024-12-24T20:45:59.684927Z,PlanetTerp
CMSC414_073,CMSC414,"No exams and standards-based grading. Those are the primary reasons people flock to take Dr. Marsh, and for good reason. Most assignments can be resubmitted until the end of the semester, and you know exactly where you stand for most of the class. There are pitfalls in the philosophy, but overall, it was a nice change of pace compared to most of the classes I've taken.

Dr. Marsh is a very chill professor, and he clearly has good experience in computer security. Unfortunately, I don't think he's the best lecturer. There's a reason attendance reportedly got as low as about 5 people some classes: people just didn't see a reason to keep going. For personal reasons, I didn't go to lectures in October. It's not like class performance suffered very much in spite of this, as a majority of the class are getting A's, if the ELMS statistics are anything to go by. I think it's mostly a presentation issue, as while there are (optional) exercises worked through live in class, I never really understood anything based off of the lectures. Live coding is a hard act to pull off effectively, and I don't think live demonstrations are Dr. Marsh's strongsuit. I feel like class periods were much more effective when they were essentially just office hours, as Dr. Marsh seemed much better at answering individual and specific questions about assignments. I'm conflicted because I see what Dr. Marsh is trying to do, but I think there needs to be more supplemental material (maybe a whiteboard program with a drawing tablet to illustrate the point of the coding exercises) to really make the lectures work.

The nature of the build-it document resubmission should have been more clear (for context, build-it is designing a basic client-server architecture in C with all compiler security helpers turned off, and break-it consists of finding and exploiting a vulnerability in another group's submission). Dr. Marsh stated that the initial submission was due December 2nd, and that resubmissions would be available until the day before the final challenge problems were released. However, resubmissions weren't allowed to address vulnerabilities not addressed in the original submission, as we would have had an opportunity to look at other groups' build-it documents during the break-it phase. I think that's fine in general, but it wasn't explicitly stated in the syllabus or project description, so I believed that resubmissions just needed to correspond to the implementation submitted on December 2nd. It was a problem for my group, as for the 5 vulnerabilities we included, 2 of them were deemed invalid in our first submission, which resulted in an R (we needed an M or better on the EMRN scale to get a B or better in the class). We got it regraded to an M based on the criteria outlined for resubmissions (which a TA sent in a Piazza reply rather than any sort of official announcement), but things really should have been more clear from the start.

Speaking of clarity, the projects. There's value in keeping certain things ambiguous, but I think the cryptography project in particular was a bit too vague. I couldn't really figure out what I needed to do from the project description, and I mainly figured out what to do by corresponding with others (corresponding with others is not an academic integrity violation in Dr. Marsh's eyes, though sharing implementation details is of course). It didn't help that to start with, the Gitlab repository for the project only has the README, and all of the ciphertext streams (64K in total, so not large files) are in ELMS. A bit more clarity, and maybe an example for the expected output of task 1 at least, would be helpful. Additionally, not particularly related to clarity, project 1 is kind of a rude awakening for many people. From what I can tell, the last time many people in the class did C was CMSC216. It's not much code, and it's free if you live and breathe assembly, but it relies on really understanding the stack layout of a compiled C program.

The class has several challenge problems, which are essentially just write-ups. Honestly, I kind of enjoyed them. They're kind of what you put into them, and due to my internal need to answer each of them as thoroughly as I could, I did a lot of research for many of them, so I'd say I learned a fair bit. They're not going to give you expertise in any particular topic or anything, but for a class focused on the breadth of computer security, I would say these assignments did their job. Please just do them throughout the semester as intended. Procrastination was not my friend, so I didn't just barely get an A, but I barely passed as well.

Overall, if you can get into this class, you should be fine if you have any sort of self-control. I have my issues, but given the structure and grading scheme of this class, they are far from deal breakers.",4,Michael Marsh,2024-12-19T08:09:28.552723Z,PlanetTerp
CMSC414_072,CMSC414,Definitely didn't learn much from his course as it's essentially just watching lecture videos. But it's a guaranteed A if you work for it. It's still a lot of work to get the A but you don't need to stress about it because you know what grade you're going to get.,4,Michael Marsh,2024-12-16T01:24:29.959539Z,PlanetTerp
CMSC414_071,CMSC414,"Marsh is super generous with his time. He gave me a 30 minute individual meeting because I waited in line for office hours and he didn't get to me. I also one time emailed him my code and he personally debugged it for me and sent me back some reasons why my code wasn't working.

The course itself is ok... if you actually want to learn the material to the level where you could answer interview questions about it or use it on the job, you would probably want to do all of Marsh's assignments(including many that are recommended but not submitted) which would take an unreasonable amount of time. That being said, you can get away with doing a lot less and still get a good grade. In Marsh's defense, I think is mostly because this course would work better if 417 and 456 were prerequisites for this class(we had to spend a lot of time going over material covered in these courses for background)

The grading is a bit slow on things graded by the TAs(challenge questions) so for anyone taking this class I would recommend submitting those as soon as possible to make sure you have time to resubmit(they are graded somewhat harshly). In addition, the buffer overflow and build-it projects were extremely challenging so make sure you have enough time on those.",4,Michael Marsh,2024-12-14T14:13:10.963583Z,PlanetTerp
CMSC414_070,CMSC414,"Because of the way he structures his course, I think you might learn more if you take a different professor. That being said, you could also learn a lot less and be far more stressed about it. Overall I think he's a decent teacher but this definitely felt like a much more conceptual course than a technical one (after the first few weeks, which were admittedly quite technical and a bit difficult).",4,Michael Marsh,2024-12-14T02:18:42.970917Z,PlanetTerp
CMSC414_069,CMSC414,"I got an A and I learned a lot from the class.

Pros: Dr. Liu is a nice guy. He was engaging, knowledgeable, and can explain things well. His lectures were good. He was a generous grader I can tell and he gave extensions. email and piazza response were fast.

Cons: Some topics cover like ML security was not fitting the scope of the course well. One thing was that all sections of the course had some late turnaround on projects and midterms, which really annoyed people. 
His TAs were medicore - made a lot of mistakes. I gave 5 star just for the prof but the TAs.",5,Zaoxing Liu,2024-09-30T02:47:25.542229Z,PlanetTerp
CMSC414_068,CMSC414,I had an A in this class but he refused to acknowledge my regrade requests and ignored all my emails so I received a 17 percent on project 4 and my grade dropped 3 letter grades gg,1,Dave Levin,2024-08-27T19:17:09.885586Z,PlanetTerp
CMSC414_067,CMSC414,"Seems like she cares more about research than teaching the class. Project were WAY to long and very unclear. By the beginning of may only midterm 1 and project 1 had been graded. Averages on exams were C-/D+. Lectures were fairly boring and she doesn’t really answer questions in a clear way. She has no practice material of her own, so studying for exams was difficult. And ZERO communication on piazza. All in all avoid!!",1,Yizheng Chen,2024-06-19T17:47:36.110998Z,PlanetTerp
CMSC414_066,CMSC414,"She is super kind and tries to be understanding but she is not great at teaching. There are four projects that are time-consuming and confusing because the project descriptions are very contradicting and do not give enough information. The content of the projects are not covered in class very well, so you are expected to do a lot of learning on your own. Practice exams are very old and do not reflect how the actual exam will look. Her exams were written so poorly that everyone was confused about different assumptions and means were consistently Cs/Ds. Overall, the class is interesting but very difficult. It was heavily curved.",3,Yizheng Chen,2024-06-13T14:57:19.999990Z,PlanetTerp
CMSC414_065,CMSC414,"Dave's an engaging lecturer and explains topics relatively well. His exams are fair, but he likes to throw some curveballs. The projects were not too difficult, but the TAs were awful. The only issue is that he's really bad with course organization. Projects and midterms have an extremely late turnaround which can get quite annoying. However, he makes it up by lowering cutoffs and giving extra credit (up to 5%). He covered some topics this semester such as ML security which didn't fit in the scope of the class, and he also didn't do the traditional build-it/break-it which was disappointing.",4,Dave Levin,2024-05-23T01:42:38.967959Z,PlanetTerp
CMSC414_064,CMSC414,"The content of this class is incredibly useful, even to those who are going for a career in software engineering, which is something the title might not initially suggest. Dave does a really good job of covering the essentials for all the topics in the class, without diving into details that aren't relevant. He reminded us regularly that this is not a course in networking or crypto, and thus when we get to the security of those topics we treat concepts as ""black-boxes"", as in he goes over applicable functionality without diving into details. This is something I really appreciated, because it kept the class relevant and focused on security.

Assignments in this class are each weighted heavily because there aren't that many of them. Projects are generally somewhat difficult, but you have plenty of time to work on them and they reinforce the topics well. The exams are fair, the questions are hard but he gives tons of partial credit and practice exams.

The grading in this course wasn't great. It took about 6 weeks to get our midterm 1 grade back, and some of the project grades didn't come back until weeks after the deadlines. Going into the last week of the semester a lot of students weren't sure where they stood in the class since we were missing a lot of our grades. He frequently missed the deadlines he set for himself to get grades back to us. This was my only real complaint with the class.",4,Dave Levin,2024-05-19T20:10:33.995910Z,PlanetTerp
CMSC414_063,CMSC414,"Note: I believe Professor Liu's U.S. name is Alan Liu, so all of his other reviews are listed on PT under that name.

That being said, Alan is a great dude, and I would say that he teaches the course well.  If you like to break stuff (in the software sense) then this is the course for you.  This course is like the opposite of CMSC417 project-wise.  Projects don't require nearly as much code - sometimes you an pass a test case with just 4, 5 lines - however, they still require a significant time investment.  A lot of the effort that is used to complete it is spent on *thinking* and not actually programming because you're trying to induce a particular type of behavior that isn't supposed to happen.  Don't be surprised if you have to  sit and think for 75-80% of the time or play around with a bunch of different values based on what you understand about the computer architecture/processing before you start to actually implement a solution.  Exams and projects are fair if you don't slack off, and he even provides a one-time no excuse extension.

I definitely learned a lot in this course, not just security-wise but in general with topics including but not limited to SQL, DNS, TLS, x86 Assembly, Torr, etc.  I would def recommend.",4,Zaoxing Liu,2024-05-19T19:35:46.948521Z,PlanetTerp
CMSC414_062,CMSC414,"I took 414 Spring 2023. His flipped classroom approach and low-stakes quizzes were a breath of fresh air. His grading policy was very straightforward which made figuring out your grades a lot less stressful. If you consider yourself bad at time management, he may not be the right professor for you. Things may have changed since I took this class, so this might not be accurate anymore, but assignments weren't officially due until the very end of the semester. If you're unable to keep up with the recommended schedule, you might find yourself having to do everything at the last minute. Some of the projects (especially the first one, which was about buffer overflow and NOP sleds) took quite some time to do, so watch out!
414 was very interesting and you learn a little bit about a lot of different things. I think it's quite useful in figuring out whether computer security is a field you'd be interested in pursuing. Marsh was also very nice and friendly; the TAs on piazza were also super helpful (shout out to Julio!).",5,Michael Marsh,2024-05-17T18:50:44.029039Z,PlanetTerp
CMSC414_061,CMSC414,"One of the best lecturers UMD has, but his research is what really makes them interesting. Always has funny stories and is a real expert in his field. Couldn't recommend this class (with Dave) any more to any CS undergrad. The content is super relevant, eye-opening, and you'll learn a lot. First two projects were most challenging. Take the class seriously and you'll be rewarded, not something that can be said about every upper level cs class.",5,Dave Levin,2024-05-16T10:05:15.863031Z,PlanetTerp
CMSC414_060,CMSC414,"Pros:
Excellent lecturing
Kind professor
Reasonable grade distribution (projects are weighted 50% and exams are the other 50%)
Nice workload (though I wish we have more practice)

Cons:
Piazza is fairly unanswered
Projects are released far later than stated
Grades are far behind schedule. Midterm 2 was a month after 1, but we took the 2nd midterm without having grades for the 1st.
OH are limited <10 hrs a week total with insane queues.

Dave is great. His TAs were the problem imo. I'm giving him 5 stars because he did a pretty great job overall.",5,Dave Levin,2024-05-15T08:00:54.153625Z,PlanetTerp
CMSC414_059,CMSC414,"Don't take this class. I came in with significant cybersecurity experience and the class is extremely poorly directed. Exams have little relevance to what we do in class, and the projects weren't graded until finals week, when it was too late to realize how poorly I was doing in the class-- projects had no test cases and no submit server, so I was blindsided by the grades I received on them. TAs and professor are absent on piazza and the lectures were boring. I dont think I learned anything. Our last project was a machine learning project for some reason. This class destroyed my GPA. Do not recommend",1,Yizheng Chen,2024-05-14T05:10:36.418960Z,PlanetTerp
