review_id,course_id,review_text,rating,professor,date,review_year,source,is_recent,evidence_weight
CMSC330_256,CMSC330,"Cliff and Anwar typically are the only people who teach this. Material is the same but definitely take Anwar over Cliff. Cliff's lectures are about as boring as can be. Imagine a theatre kid mixed with a introverted CS nerd. I would have rather watched paint dry than attend another one of his lectures as it would've been more entertaining and helpful than his lectures. His notes and slides are a mess filled with snazzy little transitions that make it a nightmare to navigate. The class overall felt pretty unstructured with random topics thrown in for the s and g's. At least Anwar recorded his lectures and explained things better than Cliff's philosophical mumbling. Material is difficult but certainly doable. Start project 5 early. TA's were hit or miss. I think there were maybe one or two good ones but the rest seemed to be pretty rude, unhelpful, or overall useless. My discussion TA was late half the time and spent most of the time arguing with one student about different ways to do problems. That's all I remember until I stopped showing up to the discussion at all.",1,Cliff Bakalian,2025-05-28T16:42:54.794237Z,2025,PlanetTerp,1,1.0
CMSC330_255,CMSC330,"TLDR, if you have a choice between Anwar of Cliff, take Anwar (better overall lectures and more do able assessments). Cliff personally made this course much harder than it was supposed to be. I usually ended up reading Anwar's slides and examples, and eventually, watch his recordings instead to understand some weird concepts like lambda calculus. Cliff notes made it insanely harder to understand and grasp it in my opinion. The way he designed his slides is just so not intuitive at all, and makes it even harder when he doesn't record his lessons. He has philosopher style of teaching, which makes sense because he got a degree in that. But honestly, teaching cs in that kind of style just makes it harder and more complicated than it's supposed to be for students to understand this class. And remember, 330 is a required class as a cs major, so yeah this matter should be taken seriously rather than a joke. Now yes, keep in mind, 330 is a hard class (it's a 300 level course duh). So yeah regardless it wasn't going to be an easy class anyway. But I just felt like this course was insanely unstructured. They taught things too fast and concepts just felt out of place to grasp personally, especially when it's expected that many students are also taking this class with 351. I also felt like the projects were way too complicated and just weren't helpful in understanding the concepts that we learned in the course, especially project 5. And I also think we could've just learned Rust for the entire course rather than jumping into a new language after already a difficult language (OCaml) weeks before our final. Also, I despised the fact that the course used OCaml to teach us the concepts, honestly made things worse to click and understand... I just felt like if they assessed things with more structure, and actually know what kind of questions to ask on the exams, the course wouldn't have been to hard. Because honestly, the concepts were actually darn easy to grasp, and some of them were pretty cool and essential too (e.g. NFAs/DFAs).",2,Cliff Bakalian,2025-05-24T23:52:51.727896Z,2025,PlanetTerp,1,1.0
CMSC330_254,CMSC330,"Only complaint is that he tends to mumble sometimes, so I would recommend sitting near the front so you can hear everything he says. Solid lecturer. Makes the topics about as engaging as they can be.",4,Cliff Bakalian,2025-05-24T13:08:42.222130Z,2025,PlanetTerp,1,1.0
CMSC330_253,CMSC330,"Anwar is nice, but I really hate his style of teaching since it’s so disengaging. Literally on the first day of class, bro just opened up Emacs and started coding random stuff, and he doesn’t reference his slides at all—or barely does. It’s so hard to take notes or follow along with what he’s saying when he just codes for 1 hour and 15 minutes straight. Towards the end of February, I started skipping lecture since he unnecessarily went way too in-depth into the concepts and didn’t teach them in the way they actually show up on the quizzes and exams. This class is nice though because the projects make up a big portion of your grade, and the exams aren’t worth that much. I literally failed the first two exams and did well on the final, and I’m ending with an A- (that’s telling you how easy it is to do well in this class if you lock in on projects). Quizzes are each only 2% of your grade, but they add up so try to do well on them. You just need to study 2–3 days in advance and do the practice, and you’ll be fine. The TAs are way more involved in this course compared to other CS classes, but some of them clearly don’t know anything about the concepts. Also, some are super unhelpful on Piazza, not directly answering questions but posting a link to something else because they're too lazy to answer LMAO. But luckily my discussion TA was super smart, so he was very helpful. Overall, this class won’t be too bad, but try to study in advance and get ahead if you can to make it easier on yourself.",3,Anwar Mamat,2025-05-23T08:56:20.792623Z,2025,PlanetTerp,1,1.0
CMSC330_252,CMSC330,"So you came here to decide whether you should take 330 with Cliff or Anwar. Well I'm here to tell you that you should just choose one that has a better schedule for you. In terms of course structure, the projects are the most demanding part of this course. Especially project 5 (you'll see it when you get there). I know this is said in every CS course review ever, but I cannot emphasize this enough when I say that you should start these projects THE DAY they are assigned. Now I will say there were some people who would start the projects with 2-3 days before due date (most people have other overlapping courses like 351) so they can be a bit constrained for time, but still would get it done somehow. However, like I said, the projects are the most important source of learning in the course. Rushing to do them just to pass the test cases is very counterproductive. Use the projects to master the concepts you learn in class (I did NOT do this, hypocrite much??Shh keep reading) and you will see that the exams and quizzes are SO much easier. Any sort of ""coding"" question you get in a quiz or exam is some permutation of a function you implemented for a relevant project. So if you're not a GPT warrior and actually implemented the functions by understanding what its asking for, those questions should be a breeze. I'll be the one to say it...OCaml is really not that bad to understand (cry about it yall just work with any code that isn't written like a pseudocode). The syntax is really trivial to grasp especially if you have worked with ""let"" expressions in JS. HOWEVER, the functional programming aspect of it is where it gets tricky. But once you have enough practice with the first two projects (really only the first project because it is designed to teach you how functional programming in OCaml works), you will spend less time worrying about the language itself rather implementing the necessary concepts into the projects. You will *lightly* go over Rust programming towards the last 20% of the course which is a much more traditional language, and is primarily used to teach concepts on type safety. All in all, it is very manageable. I'm still salty that I didn't perform up to my potential in this course because I felt like I really understood what was taught but sold on the exams because I'm a nervous wreck and tend to blank out during them. Use the practice they give you (exams and quizzes dating back to the days where CS wasn't a 40,863 student per class major) and redo them till you can recognize the type of questions on the exam and can get instantly started on solving them. Also, Friday discussions were not it because wtf but they're worth it if you need the additional practice and sometimes you have to go because they give quizzes (they'll tell you when they are so don't worry). So go to discussion. Or don't.",4,Cliff Bakalian,2025-05-23T02:19:39.445451Z,2025,PlanetTerp,1,1.0
CMSC330_251,CMSC330,"if you're trying to choose between anwar and cliff I wont lie there's not much of a difference whatsoever since they co teach. you can go to either lecture regardless of what u register for bc anwar got rid of his clicker quizzes. not sure about cliff but anwar doesn't use slides anymore to teach and personally it wasn't the best way for me to learn. exam 1 was pretty horrible for everyone, mean was around 65% or something but I'm sure they'll change it up for future semesters. the exams were pretty rough and the projects were hard because ocaml is really annoying but overall if you really lock in for the exams you should be ok since they give so much practice material.",3,Anwar Mamat,2025-05-20T23:05:01.794366Z,2025,PlanetTerp,1,1.0
CMSC330_250,CMSC330,"i dont know why there are so many positive reviews for anwar, this guys teaching style is so boring to me. all he does in class is open up emacs and type up random examples all class; like sorry i just spaced out so much during lecture because who wants to watch some guy yap as he types up random notes for an hour and 15 minutes?? i wish he would bring back the slides and actually go over them in class because i have to spend the time in class listening to his lectures that dont make any sense and then spend extra time outside of class going over his slides and the mini quizzes in them since he doesn't. also he would like call on people randomly in class like if he thought certain people weren't paying attention which is like my worst nightmare. anyways it doesn't really matter who you take in this course but i would say to take cliff because hes younger and brings the vibes. he had better exam grades on average last semester but this semester anwars sections had higher grades so 🤷.",1,Anwar Mamat,2025-05-20T23:02:44.537931Z,2025,PlanetTerp,1,1.0
CMSC330_249,CMSC330,"Very good lecturer, recordings and slides posted, very nice person. Only complaint I could make would be the projects were on the harder side but if you start early you'll be totally fine. Exams were not bad at all and he has all of the old quizzes and exams on the class page. Overall I would definitely choose anwar again.",5,Anwar Mamat,2025-05-18T14:59:37.122552Z,2025,PlanetTerp,1,1.0
CMSC330_248,CMSC330,"He mad the class way too hard because previous semesters people were cheating a lot, the exams were really hard, projects were fair, but challenging.",2,Cliff Bakalian,2025-05-17T05:41:43.320225Z,2025,PlanetTerp,1,1.0
CMSC330_247,CMSC330,"Kat is hands down one of the best CMSC330 TAs. She is super kind and helpful and always has a smile on her face. Her positivity always puts me in a good mood. In office hours, she is very patient and explains concepts clearly. She is also a fun person to talk to about non-CS stuff. Overall rating: 5/5",5,Katherine Saltzman,2025-05-17T03:43:14.836921Z,2025,PlanetTerp,1,1.0
CMSC330_246,CMSC330,"Dr. Mamat is a great instructor who genuinely cares about his students. He’s very organized and always willing to help, whether it’s during office hours or after class. He posts lecture recordings, which is super helpful, but I definitely recommend attending both lecture and discussion in person. While you can coast by without going, being there in person really makes a big difference in understanding the material and staying on track. He also makes an effort to get to know his students, which creates a more welcoming and engaging classroom environment. Overall, this class is well-structured and fair, and Professor Anwar does a great job supporting his students throughout. Highly recommend!",5,Anwar Mamat,2025-05-10T15:01:27.897610Z,2025,PlanetTerp,1,1.0
CMSC330_245,CMSC330,"Anwar was great, his lectures mostly involved typing coding examples to show how they worked which was the best way for me to learn the material. However, sometimes it's difficult to follow him when he either teaches another way or skips a couple of steps in his lectures. My biggest problem was that I felt really unprepared for most of the projects, especially Project 5, which was a complete nightmare made even more difficult this semester. But Anwar's funny, a very kind professor and genuinely cares about his students succeeding.",4,Anwar Mamat,2025-05-09T00:57:35.460938Z,2025,PlanetTerp,1,1.0
CMSC330_244,CMSC330,"Pretty okay! Cliff and Anwar co-teach so you have both their lectures and their notes. Cliff's notes are really nice! But Anwar slides are goated. He has a slight accent but not really; you'll be fine. - 2 midterms. - 1 final. - 7 projects (all weighted differently). - 4 quizzes (during discussion). - 11? 12? lecture quizzes (you do them at home, not during lecture). PLEASE START PROJECT 5 EARLY PLEASSSEEEEEEE E E EE",3,Cliff Bakalian,2025-05-05T20:34:33.797634Z,2025,PlanetTerp,1,1.0
CMSC330_243,CMSC330,"Cliffs lectures can be boring sometimes but overall, he's a good and fair professor. I would recommend anyone to take him. You will do well if you put in the effort. The first exam was wayyyyyy worse than the second. The projects weren't too bad. Secret tests were annoying for some of them but you can easily get A's on most of the projects.",4,Cliff Bakalian,2025-05-04T20:47:40.925842Z,2025,PlanetTerp,1,1.0
CMSC330_242,CMSC330,"Dr. Mamat is a great professor. He genuinely cares about his students and wants them to succeed, and he wants to cultivate a classroom environment where students feel comfortable and willing to ask questions. He is very good at tying complex concepts into real-life examples to make them more understandable. His exams were fair, and preparation for them helped me to understand the concepts better. However, I am not the biggest fan of Dr. Mamat's lecture style, I wish he would follow notes/slides a bit more strictly, as sometimes the concepts are a little difficult to follow when taking notes due to lack of clear structure. I also wish he would relate his lectures to the projects a little more, or at least be clearer with which aspects of the content would be on the projects. Many times it felt like I was learning the most from the projects, which isn't necessarily a bad thing, but still I wish that I was a little more prepared going into the projects. Still, he records all his lectures so if you ever feel lost you can go back and watch the recording. His class was tough but if you put in the work you will be fine. My breakdown of his exams/projects: Exam 1: hardest exam, average was a 67 Exam 2: harder content, but written to be easier than exam 1, average was a 78 Projects 1-2 weren't too bad. Projects 3 and 4 start to get more difficult. Project 5 was definitely the hardest. Project 6 was a breeze (intro to Rust). Project 7 TBD.",4,Anwar Mamat,2025-05-04T20:07:31.367543Z,2025,PlanetTerp,1,1.0
CMSC330_241,CMSC330,"Guy with the review below is straight up lying lol, Anwar recorded and posted every single lecture video, found under Panopto Recordings in ELMS, I am really not sure why he is saying he didn't use lecture recordings.",4,Anwar Mamat,2025-05-02T00:28:03.545202Z,2025,PlanetTerp,1,1.0
CMSC330_240,CMSC330,"I didn’t have the best experience with Dr. Mamat in CMSC330. While he clearly knows the material well, I found his lectures to be hard to follow and often disorganized. He would jump between code and slides without clearly connecting the concepts, which made it difficult to take notes or understand how everything fit together. It felt like he was more focused on getting through the material than making sure students were following along. He didn’t use lecture recordings, which made it hard to review anything after class, especially for students who learn better by rewatching. I also thought the code demos, while sometimes helpful, were rushed and lacked thorough explanation. The projects were challenging, and while they were aligned with course content, there wasn’t much support beyond office hours, which filled up fast. There were also times where project specs felt vague or assumed knowledge we hadn’t really covered in lecture yet. The exams were fair, but since most of the emphasis was on the projects, you didn’t get much feedback on how well you were doing until it was too late to make major improvements. Overall, I think the class could benefit from clearer organization, better pacing in lectures, and more structured support for the assignments. I wouldn’t recommend taking CMSC330 with Dr. Mamat unless you’re really confident learning independently.",1,Anwar Mamat,2025-04-17T17:49:43.817399Z,2025,PlanetTerp,1,1.0
CMSC330_239,CMSC330,"To the legend himself, Nitin Enjamuri — TA supreme of OCaml and all things CFG, lexer, parser, opsem, and interpreter wizardry. The way you break down abstract syntax trees? Literal poetry. Your ability to untangle eval semantics? Michelin-star level. Every whiteboard session feels like watching an artist at work — except the medium is functional programming and the vibes are immaculate. You don’t just teach — you radiate understanding. You’re like the monad that binds our confusion to clarity. The fixed point of our chaotic recursion. The reason our mental stacks don’t overflow. OpSem bows to Nitin. And let’s be honest: on top of the brilliant brain and heartwarming enthusiasm… you're criminally cute. Like, it’s actually OP. The parse prince - Nerf Nitin when?",5,Nitin Enjamuri,2025-04-09T18:43:49.094881Z,2025,PlanetTerp,1,1.0
CMSC330_238,CMSC330,Best 330 TA. She has a great sense of humor and is very knowledgeable on all of the topics covered in the course.,5,Katherine Saltzman,2025-04-02T18:05:13.706156Z,2025,PlanetTerp,1,1.0
CMSC330_237,CMSC330,I would have failed without this man. Great TA. Thanks TA Alan!,5,Alan Liu,2025-03-26T17:50:35.215511Z,2025,PlanetTerp,1,1.0
CMSC330_236,CMSC330,"Cliff's lectures were kind of pointless. Between his notes, the lecture quizzes/projects, the discussions (which also honestly weren't too helpful), and the online documentation for OCaml and Rust, I don't think Cliff's lectures really provided that much more value. I think Cliff should strongly consider doing a flipped classroom. I think that would be a much better use of lecture time.",3,Cliff Bakalian,2025-02-06T19:13:55.695490Z,2025,PlanetTerp,1,1.0
CMSC330_235,CMSC330,"Was okay, just do the work and pay attention, midterms were somewhat similar and the concepts are taught to the same degree.",4,Cliff Bakalian,2025-01-27T23:59:05.595595Z,2025,PlanetTerp,1,1.0
CMSC330_234,CMSC330,"sometimes i called him clifford baka Pros: Class overall is not as bad as the horror stories suggest Projects were interesting He's funny Exams were fair Cons: It was kinda funny how no one paid attention in lecture, he's not terrible but he's very monotone and it does get hard to pay attention Some of the projects were BRUTAL but looking back kinda straightforward, def go to office hours if you can snag a TA they are helpful Overall, you'll be fine, go to office hours",3,Cliff Bakalian,2025-01-27T15:05:27.259421Z,2025,PlanetTerp,1,1.0
CMSC330_233,CMSC330,"TL;DR: Just take Cliff for 330 Pros: - The exams and quizzes were very similar in nature to the practice exams and quizzes we were given, and there were a TON of resources to study with, so I never really felt unprepared going into an exam or quiz. - We had a decent amount of time to complete projects, and there we were also given three 24 hour late tokens that we could use as extensions on the projects, so that was helpful. - Cliff has incredibly thorough notes to help with learning stuff for the projects, quizzes and exams. Cons: - Cliff's teaching style is not for most people. Lectures can feel disorganized and it's really easy to lose interest quickly. Most of my friends and I just learned the material by reading his and Anwar's notes, and doing the projects.",4,Cliff Bakalian,2025-01-25T17:37:16.887964Z,2025,PlanetTerp,1,1.0
CMSC330_232,CMSC330,"Cliff is very hard to reach at times when you are trying to schedule office hours, barely interacts with the class during his lectures and worst of all he does not curve. If you take him, I recommend doing your best to get the percentage of the grade you want because he will not help you curve to the next letter grade. You're basically on your own. The quizzes were questionable in terms of difficulty, and his lectures barely covered them.",2,Cliff Bakalian,2025-01-07T02:02:33.963168Z,2025,PlanetTerp,1,1.0
CMSC330_231,CMSC330,"cliff is honestly a pretty good lecturer, all things considered. his quizzes tend to be on the tougher side, but his exams are all very fair. his projects were confusing to start due to the instructions providing little guidance, but i enjoyed them since they related back to the content we were learning in class (and as a result, strengthened my understanding of the content in the class). imo, he's decent at explaining concepts, but his public speaking skills are a little weak and as such, he talks very monotonously and his lectures feel more like he's talking to himself than to the class. that being said, he's also very funny, but he delivers his jokes in the same monotonous tone as the rest of his lecture so unless you're paying attention, you won't notice them. my main two complaints regarding the class were (1) i felt as if rust was not taught well because he only went over the theory of what makes rust different from other programming languages and the two rust projects were honestly free-for-alls, and (2) because of the content of the class changing frequently, studying from previous exams can only help so much. all in all though, i definitely enjoyed cliff's class and i think he's a solid professor for 330, and would be willing to take a class with him again. that being said, i believe that anwar has similar reviews to cliff and since they co-teach, my advice for choosing between the two is to first pick whoever works better for your schedule, and if they both work well, then choose cliff",4,Cliff Bakalian,2024-12-30T05:24:37.473398Z,2024,PlanetTerp,1,1.0
CMSC330_230,CMSC330,"Solid professor. Teaching seemed more oriented to the projects, while the notes from Cliff (co-teaching this class with him) helped more with exams. Sometimes was a bit disorganized when going through slides. Code demos were good. The grading was 40% projects, so very generous in terms of exam weight.",4,Anwar Mamat,2024-12-25T13:22:24.269173Z,2024,PlanetTerp,1,1.0
CMSC330_229,CMSC330,"First, I'm just going to start by saying, for CMSC330, it really doesn't matter much who your professor is. The lecture quizzes, projects, discussion content, TAs, quizzes, and exam content are all exactly the same. The only difference between Cliff and Anwar's sections are which professor's lecture you can attend, but even then, you can just not go to lecture or go to the other professor's lecture (some people found that they didn't really like Cliff's lectures and attended Anwar's instead---the class is big enough that I don't think people would notice). Unlike CMSC351, the professor doesn't make that much of a difference for this class, so don't freak out too much. That being said, I do think Dr. Mamat has the better slides and also more experience in the field, so if you do have a choice, I would probably choose him. Here are my comments on the course in general (this applies for both Dr. Mamat and Cliff's sections): - All the class information is available here: https://bakalian.cs.umd.edu/330 - Literally 44% of your grade is free. Why do I say this? Projects make up 40% of your grade and you get around two weeks for each of them (give or take). You can ask questions, ask the TAs, look up documentation, submit as many times as you want, etc. within those two weeks. Each project took me between two and eight hours. There is literally no reason not to get 100% on every project as long as you don't procrastinate. The median on every project was between 97% to 100%. So again, there's literally no reason not to get 100% on every project, and they make up 40% of your grade. - 4% of your grade is lecture quizzes, which are completely open internet. You can run the code on your own machine, and the lowest couple of lecture quizzes get dropped. So between the lecture quizzes and the projects, 44% of your grade should be completely free (as long as you don't procrastinate). - The quiz medians were: Quiz 1: 14.5/20, Quiz 2: 15/20, Quiz 3: 17.25/20, Quiz 4: 16/20. You get access to all of the course's quizzes and solutions from previous semesters, which is helpful for studying. I honestly found the quizzes to be harder than the midterms. I will say, though, that I didn't do very well on the first two quizzes, but after that, I started buckling down and really studying and I got 100s on the last two quizzes. You'll be fine as long as you study and really understand the content. - 46% of your grade is two midterms and the final. The medians were: Midterm 1: 83, Midterm 2: 87.5, Final (with extra credit): 89.48. Just like the quizzes, you get access to every previous midterm and their answer key, and around ~85% of the content on these exams is the same every semester. They do change things up a bit sometimes (like I think we did more garbage collection than they did in previous semesters), but most of the exams cover very similar content to previous semesters, so it's really helpful to take previous exams for practice. And yes, there's extra credit too. - The discussions were fine. I didn't find them too helpful. There were good review questions, but they were all in a publicly-available GitHub repository that you could look at without going to discussion. Honestly, unless you're really confused about something, you can usually just look up your question online or on Piazza. There are a gazillion resources out there for Ocaml and Rust. For Cliff in particular, I thought his lectures are okay. He goes at a very manageable pace; definitely not fast by any means. He can get pretty theoretical sometimes. He answers questions well. TLDR; This is a fairly easy class as long as you don't procrastinate on your projects and do previous quizzes/exams as practice. I would recommend not starting the projects any later than the weekend before they're due. You could definitely knock them out over the weekend (if you don't mind working on the weekends). I thought the content was fairly interesting, although obviously that's extremely subjective and is up to how interested you are in this type of stuff. I would recommend taking Dr. Mamat but it really doesn't matter that much.",4,Cliff Bakalian,2024-12-24T14:06:40.383039Z,2024,PlanetTerp,1,1.0
CMSC351_366,CMSC351,He expects you to watch pre-recored lectures as well as going to class.,1,Clyde Kruskal,2026-02-16T16:07:44.996554Z,2026,PlanetTerp,1,1.0
CMSC351_365,CMSC351,"This class is easy if you rather learn it yourself, otherwise avoid it like the plague. The tests are actually pretty easy because the questions are very similar to the hw he gives. However, most people don’t learn anything due to lectures being in the form of videos on panapto, causing very low test scores(averages and medians of about 50% for every exam) even though the tests are often easier than hw. If you can learn the content, the class is pretty easy, if you need an actual professor good luck.",3,Clyde Kruskal,2026-02-02T16:37:59.617782Z,2026,PlanetTerp,1,1.0
CMSC351_364,CMSC351,"Obviously avoid this man like the plague if you can. BUT, if you're stuck taking him, understand that you will not learn anything whatsoever. There is literally zero point in expecting to actually get better at algorithms after taking 351 with Kruskal. Lectures are completely laughable. Better off not attending them tbh. TAs are... there. I mean, go say hi, little chit-chat. Not much actual help though. You learn quickly that this class is one of the more unorthodox ""sink-or-swim"" experiments, if we can call it that. Btw, don't expect any semblance punctuality with grading whatsoever. Also the class is very exam-heavy. And that too only 3 exams that make up 83% of your grade. That's very stressful. And the Homeworks aren't graded that leniently either. No place for free points. And make sure you do as well as you can on the midterms because the final is just brutal. We got back our second midterm grades a week before the final. Also half the grades (as far back as grades before the first midterm took place) wasn't even graded one week before the exam. No point stressing, just chill. Best way to study for the exams is to a) Understand all the past exam and practice exam material, and the homework problems and try think of different spins on them, different variations they can be asked in, etc. This helps SO much. b) Understand the algorithms and all topics covered on the exams extremely well conceptually. c) Memorize, and then change up and iterate whatever practice exam material questions provided. If you do these things, the exams are quite frankly not extremely hard. Just not enough time to answer everything with your best attempt. Honestly, other than the final I kinda winged the exams, maybe spent a day or so studying for them. What I did not do was care to reference any of the lectures or try and learn things on the go. There are maybe 1 or 2 questions that require you to use your intuition and reason quickly. But otherwise, the exams are just practice exam and homework questions reworded or asked with some kind of twist. The optimal approach is to answer those quickly first, and then spend a lot of time to reason out the 1 or 2 thinking-heavy questions The exams are graded extremely harshly. Again, you'll get so many points off even when you are conceptually correct because of some little thing. You HAVE to push regrade requests after every exam. Otherwise you leave a ton of points on the table. You'll still probably do terrible on the exams. But so will everyone else. Our exam averages were 57, 58, and 43. So make of that what you will. The one saving grace of this class is the all ole mighty curve. For this Semester: A+: 85+, A: 75+, A-: 70+, B+: 65+, B: 60+, B-: 55+, C+: 51+, C: 46+, C-: 41+. I **thought** I did much better on the final than I actually ended up scoring. Grading, like I mentioned before, ridiculous how ridiculous it is. Just farm regrade requests if you answered a question mostly correctly but got all or most points off. One thing though was that I ended up being surprised by the relative generosity of the curve, so there's that. So for that reason and that reason alone, I'm giving this 2 stars rather than 1.",2,Clyde Kruskal,2026-01-10T03:30:02.702832Z,2026,PlanetTerp,1,1.0
CMSC351_363,CMSC351,Don't do it to yourself... Just wait the semester out until a different professor can be taken. Never seen such low averages in my life. 41% was a C- btw...,1,Clyde Kruskal,2026-01-07T19:14:07.846913Z,2026,PlanetTerp,1,1.0
CMSC351_362,CMSC351,"I found his personality very interesting but dear god where his exams the worst exams I have ever taken. 85% was dictated on 1-2 midterms and a final which aimed to ask a handful of complex problems instead of a lot of smaller ones. I took him for 351 which is all about algorithms and efficiency but this meant that if you just didn't have a good idea for an algorithm to tackle the question he asks then that is 20 points off the exam. There is a shaky relationship with partial credit since the TAs are grading off of his pretty strict rubric that demands a baseline level of efficiency otherwise you receive no credit. This practice doesn't pair well with his very unique classroom strategy of ""class is optional 90% of the time but you have to watch a lecture I recorded years ago and answer a few questions about it to learn the material and we will discuss that in class."" TLDR: If you are not a very outgoing/proactive student (similar to me) this class will most likely be tough. P.S. the mean for all three exams we took was ~55 with a standard deviation of ~20. He curved it based on standard deviation from the mean which means a 41 passes with a C-.",2,Clyde Kruskal,2026-01-01T21:40:55.605857Z,2026,PlanetTerp,1,1.0
CMSC351_361,CMSC351,"As the last review says, this is also my first time writing a review (that says enough already). This is by far the most disorganized, poorly structured, and poorly taught class I have ever taken by far. If you've walked by Kruskal's office in Iribe, that about says enough. Now for some perhaps, a structure where you learn from poorly recorded videos and irrelevant in-person lectures is just a blast, where you don't know midterm and final topics until 5 days before the exams. Comparing this to taking CMSC330 simultaneously, this is a complete 180, where that class has plenty of practice material, notes and lecture recordings available, etc. You have nothing to study for on exams, expect practically needing to memorize all the relevant recorded lectures, as well as having a chance at a problem or two appearing from a previous exam a few years back. Note that all you are provided for study material, is a previous exam, and irrelevant practice questions that exist to get you to think critically, and that's about it. Even then, 1/3 of the questions you will be faced, are ""thinking"" problems that have little relevance to anything you've learned. Quizzes are due the morning of the in person lecture, and often aren't announced or posted until the evening of the day before, so god forbid you're studying or doing work for another class, you have no choice but to focus on that first. In terms of the TAs, it's almost as if they tried to find the most fitting ones, in correspondence to what the professor is like. The TAs (like the professor himself) never reply to emails, or if you get lucky, one will reply in a week, asking questions in Piazza is also useless, I really don't even know why this class had one. They took forever to grade things, even simple multiple choice quizzes, not to mention not getting your exam feedback returned until the next exam comes around. As for the professor, he is more likely than not on tenure, concerns have been voiced regarding his teaching millions of times, and nothing has been done. You will not even get a GLANCE at what your grade is in the class, til grades are due (note that your final and other quizzes are still not graded, that's why I said a glance). You will spend your whole semester biting your nails and ripping your hair out, not knowing what the cutoff will be like, how you're doing in the class, and what curveball will be thrown at you next. If that isn't enough, grades were due on Dec. 23, and get ready for this...ITS THE NEXT YEAR and there is still no grade in Testudo. It's important to add, that Kruskal grades on a curve, so when you see the class averaging 50 on exams, I wouldn't think too much of it, as I'll provide the cutoffs below. I don't understand how this could be the best way to go about grading for this class. Why not create manageable problems, curriculum, exams, etc. and grade on a more normal scale, perhaps adjusting cutoffs, like all the other CS classes do? Note that as far as I understand it, as long as you land within the standard deviation on exams, given your quiz and homework grades are good enough, you will pass. I certainly have a lot more on my mind that I've gathered throughout the semester, but for the reader's purposes I will end it off on some tips and class information. Tips: -Memorize those lecture recordings like there's no tomorrow. This is practically a self-learning course, and this is about 99% of your learning resources. -Do the Homeworks yourself! Only once finished check with your friend or ChatGPT. Exams will consist of one or two reworded homework problems. -In-person lectures are mostly a waste of time, unless you're genuinely curious about the irrelevant information provided to you, so use that time to study instead. -Your best practice material will be a previous year's exam and your homeworks, and those consist of 50 to 66% of the exam -For the ""thinking"" problems, try to get some practice online or from Leetcode, based on what the ""thinking"" problem is like from the previous exam -Only rely on all of the above if you were not able to get a spot in Justin's class, but I would do everything in my ability to go back and take his class instead. Before I provide grading metrics, I want to summarize that this is a counter-intuitive, self-learning course, with an elderly hard of hearing professor, who doesn't plan on changing or modifying the structure of his course whatsoever. I am by any means not a morning person, but I do consider myself to be organized, so if sacrificing those early hours of sleep and not losing my ability to sleep is available (along with receiving a better education), choose Justin, and do everything in your power to do so. Last but not least, even with the tips provided above, you will still often encounter problems on exams that are nothing like what you studied for, and it's not uncommon to encounter a topic which lacks fundamental resources to even know what to expect from it. Either start meditating or choose a faith, because that's all that can protect your mental state here. https://www.cs.umd.edu/classconcern Cutoffs for THIS semester: -A+: 85.0 - 100, A: 75.0 - 84.99, A-: 70.0 - 74.99, B+: 65.0 - 69.99, B: 60.0 - 64.99, B-: 55.0 - 59.9, C+: 51.0 - 54.99, C: 46.0 - 50.99, C-: 41.0 - 45.99 Exam Statistics THIS semester: -Midterm 1: Avg: 56.6, Std Dev: 22 -Midterm 2: Avg: 58.5, Std Dev: 25.94 -Final: Avg: 56.61, Std Dev: 16.53 Grading Percentages THIS semester: 25% — Midterm 1, 25% — Midterm 2, 33% — Final exam, 7% — Regular Homeworks, 4% — NP Homeworks, 6% —Quizzes -6 lowest quizzes were dropped Good luck.",1,Clyde Kruskal,2026-01-01T17:37:19.409746Z,2026,PlanetTerp,1,1.0
CMSC351_360,CMSC351,"I think this is the last time Justin is teaching 351 in-semester for a while, but certainly take him when you can. I'll be taking him for 420. We shall see how the 7-exam system works, but 351 is as of writing the more traditional 3 50-minute exams and a final which are 83.33% (500 of 600 points) of the course. Pros: - He's done this so many times that he can guide everyone from start to end of the topics and the course without many hiccups. - The entire official class notes are already posted, and he just rewrites a section of them for each lecture. - Exams are straighforward, follow the 3ish practice exams you get. They're always the same difficulty level, no curveballs. - You'll lose a few points on the homeworks here and there but they're generally helpful for understanding stuff. - Great guy living a great life. If you need anything, he'll help where he can. - Can't emphasize enough how nice it is to not have shenanigans going on in a class. No games to be played, just learn content however you do best, do homeworks, take exams, repeat. Cons? - Really the only downside that I could imagine is that he keeps having to simplify the course, so we go slower than we could and don't learn as much as we used to. It's cool stuff, and I wouldn't mind learning more of it. - I guess I should mention 351 has no discussion (didn't see a need for one), and Justin doesn't do recordings, which again there's daily handwritten notes and the permanent full body of LaTeX notes. For me, it was worth getting up at 6am to commute and go to all the 8am lectures. Prioritize getting a seat in a Justin section.",5,Justin Wyss-Gallifent,2025-12-30T21:56:12.504474Z,2025,PlanetTerp,1,1.0
CMSC351_359,CMSC351,"This class is very unorganized, exams have averages of 50s, and the final had an average of 46. To make matters worse, grades have still not been submitted and they were due over a week ago.",1,Clyde Kruskal,2025-12-30T21:23:14.731182Z,2025,PlanetTerp,1,1.0
